DateTime,Station,DayOfWeek,Hour,IsHoliday,Weather,TicketsBooked
2025-11-29 15:00:00,Tarnaka,Saturday,15,1,Clear,270
2025-11-29 16:00:00,Hitec City,Saturday,16,0,Clear,540
2025-11-29 17:00:00,LB Nagar,Saturday,17,1,Clear,390
2025-11-29 18:00:00,Hyderabad Central,Saturday,18,0,Clear,560
2025-11-29 19:00:00,Tarnaka,Saturday,19,0,Clear,610
2025-11-29 20:00:00,LB Nagar,Saturday,20,0,Rainy,560
2025-11-29 21:00:00,Ameerpet,Saturday,21,0,Clear,520
2025-11-29 22:00:00,Hyderabad Central,Saturday,22,0,Cloudy,520
2025-11-29 23:00:00,Uppal,Saturday,23,0,Rainy,360
2025-11-30 00:00:00,Kukatpally,Sunday,0,0,Clear,490
2025-11-30 01:00:00,Tarnaka,Sunday,1,0,Clear,530
2025-11-30 02:00:00,Miyapur,Sunday,2,0,Clear,540
2025-11-30 03:00:00,Miyapur,Sunday,3,1,Clear,290
2025-11-30 04:00:00,Uppal,Sunday,4,0,Clear,480
2025-11-30 05:00:00,Tarnaka,Sunday,5,0,Clear,470
2025-11-30 06:00:00,Tarnaka,Sunday,6,0,Clear,590
2025-11-30 07:00:00,Hitec City,Sunday,7,0,Clear,650
2025-11-30 08:00:00,Hyderabad Central,Sunday,8,0,Clear,580
2025-11-30 09:00:00,Dilsukhnagar,Sunday,9,0,Clear,500
2025-11-30 10:00:00,Kukatpally,Sunday,10,0,Clear,500
2025-11-30 11:00:00,Ameerpet,Sunday,11,1,Rainy,150
2025-11-30 12:00:00,Ameerpet,Sunday,12,0,Clear,470
2025-11-30 13:00:00,Hyderabad Central,Sunday,13,0,Clear,450
2025-11-30 14:00:00,Hitec City,Sunday,14,1,Clear,200
2025-11-30 15:00:00,Ameerpet,Sunday,15,0,Rainy,400
2025-11-30 16:00:00,Kukatpally,Sunday,16,0,Clear,490
2025-11-30 17:00:00,LB Nagar,Sunday,17,0,Clear,710
2025-11-30 18:00:00,Hyderabad Central,Sunday,18,0,Clear,710
2025-11-30 19:00:00,Ameerpet,Sunday,19,0,Clear,730
2025-11-30 20:00:00,Secunderabad East,Sunday,20,0,Rainy,470
2025-11-30 21:00:00,Kukatpally,Sunday,21,0,Rainy,470
2025-11-30 22:00:00,Uppal,Sunday,22,0,Clear,500
2025-11-30 23:00:00,Hyderabad Central,Sunday,23,0,Clear,490
2025-12-01 00:00:00,LB Nagar,Monday,0,0,Clear,420
2025-12-01 01:00:00,Miyapur,Monday,1,0,Cloudy,560
2025-12-01 02:00:00,Dilsukhnagar,Monday,2,0,Clear,540
2025-12-01 03:00:00,Tarnaka,Monday,3,1,Cloudy,290
2025-12-01 04:00:00,Kukatpally,Monday,4,0,Clear,540
2025-12-01 05:00:00,Hyderabad Central,Monday,5,0,Clear,550
2025-12-01 06:00:00,Ameerpet,Monday,6,0,Clear,690
2025-12-01 07:00:00,Hyderabad Central,Monday,7,0,Clear,550
2025-12-01 08:00:00,LB Nagar,Monday,8,0,Clear,610
2025-12-01 09:00:00,Hitec City,Monday,9,0,Clear,570
2025-12-01 10:00:00,Uppal,Monday,10,0,Clear,530
2025-12-01 11:00:00,Hyderabad Central,Monday,11,0,Clear,430
2025-12-01 12:00:00,Dilsukhnagar,Monday,12,0,Clear,590
2025-12-01 13:00:00,Tarnaka,Monday,13,0,Cloudy,410
2025-12-01 14:00:00,Miyapur,Monday,14,0,Clear,420
2025-12-01 15:00:00,Miyapur,Monday,15,0,Clear,570
2025-12-01 16:00:00,LB Nagar,Monday,16,0,Clear,510
2025-12-01 17:00:00,Secunderabad East,Monday,17,0,Rainy,500
2025-12-01 18:00:00,LB Nagar,Monday,18,0,Clear,740
2025-12-01 19:00:00,Miyapur,Monday,19,0,Clear,660
2025-12-01 20:00:00,Miyapur,Monday,20,0,Clear,670
2025-12-01 21:00:00,Ameerpet,Monday,21,0,Clear,420
2025-12-01 22:00:00,Ameerpet,Monday,22,0,Clear,570
2025-12-01 23:00:00,LB Nagar,Monday,23,0,Clear,530
2025-12-02 00:00:00,Miyapur,Tuesday,0,0,Clear,560
2025-12-02 01:00:00,Ameerpet,Tuesday,1,0,Clear,410
2025-12-02 02:00:00,LB Nagar,Tuesday,2,1,Rainy,330
2025-12-02 03:00:00,Dilsukhnagar,Tuesday,3,0,Clear,500
2025-12-02 04:00:00,Kukatpally,Tuesday,4,0,Clear,510
2025-12-02 05:00:00,Miyapur,Tuesday,5,0,Clear,590
2025-12-02 06:00:00,Tarnaka,Tuesday,6,0,Clear,560
2025-12-02 07:00:00,Hyderabad Central,Tuesday,7,0,Rainy,510
2025-12-02 08:00:00,Tarnaka,Tuesday,8,0,Clear,650
2025-12-02 09:00:00,Hyderabad Central,Tuesday,9,1,Clear,440
2025-12-02 10:00:00,Hitec City,Tuesday,10,0,Cloudy,530
2025-12-02 11:00:00,Ameerpet,Tuesday,11,0,Clear,430
2025-12-02 12:00:00,Uppal,Tuesday,12,0,Clear,480
2025-12-02 13:00:00,Ameerpet,Tuesday,13,0,Clear,460
2025-12-02 14:00:00,Uppal,Tuesday,14,0,Clear,570
2025-12-02 15:00:00,Miyapur,Tuesday,15,0,Rainy,380
2025-12-02 16:00:00,Secunderabad East,Tuesday,16,0,Clear,480
2025-12-02 17:00:00,Secunderabad East,Tuesday,17,0,Clear,560
2025-12-02 18:00:00,Secunderabad East,Tuesday,18,1,Clear,450
2025-12-02 19:00:00,LB Nagar,Tuesday,19,0,Clear,690
2025-12-02 20:00:00,Miyapur,Tuesday,20,0,Cloudy,660
2025-12-02 21:00:00,Hyderabad Central,Tuesday,21,0,Clear,540
2025-12-02 22:00:00,Secunderabad East,Tuesday,22,0,Cloudy,560
2025-12-02 23:00:00,LB Nagar,Tuesday,23,0,Clear,520
2025-12-03 00:00:00,Uppal,Wednesday,0,0,Rainy,390
2025-12-03 01:00:00,Tarnaka,Wednesday,1,1,Clear,380
2025-12-03 02:00:00,Dilsukhnagar,Wednesday,2,0,Clear,550
2025-12-03 03:00:00,Secunderabad East,Wednesday,3,0,Clear,420
2025-12-03 04:00:00,Hyderabad Central,Wednesday,4,0,Cloudy,530
2025-12-03 05:00:00,Kukatpally,Wednesday,5,0,Rainy,300
2025-12-03 06:00:00,Uppal,Wednesday,6,0,Clear,670
2025-12-03 07:00:00,Tarnaka,Wednesday,7,0,Clear,560
2025-12-03 08:00:00,Hitec City,Wednesday,8,0,Rainy,480
2025-12-03 09:00:00,Uppal,Wednesday,9,1,Clear,290
2025-12-03 10:00:00,Dilsukhnagar,Wednesday,10,0,Clear,420
2025-12-03 11:00:00,Hyderabad Central,Wednesday,11,0,Clear,400
2025-12-03 12:00:00,Ameerpet,Wednesday,12,0,Cloudy,510
2025-12-03 13:00:00,Kukatpally,Wednesday,13,0,Clear,490
2025-12-03 14:00:00,Miyapur,Wednesday,14,0,Clear,460
2025-12-03 15:00:00,LB Nagar,Wednesday,15,0,Clear,450
2025-12-03 16:00:00,Tarnaka,Wednesday,16,0,Clear,590
2025-12-03 17:00:00,Kukatpally,Wednesday,17,1,Clear,450
2025-12-03 18:00:00,Uppal,Wednesday,18,0,Clear,720
2025-12-03 19:00:00,Secunderabad East,Wednesday,19,0,Clear,670
2025-12-03 20:00:00,Kukatpally,Wednesday,20,0,Cloudy,630
2025-12-03 21:00:00,Hyderabad Central,Wednesday,21,0,Rainy,300
2025-12-03 22:00:00,Kukatpally,Wednesday,22,0,Clear,430
2025-12-03 23:00:00,Miyapur,Wednesday,23,0,Clear,530
2025-12-04 00:00:00,Hitec City,Thursday,0,0,Clear,580
2025-12-04 01:00:00,Hyderabad Central,Thursday,1,0,Clear,480
2025-12-04 02:00:00,Ameerpet,Thursday,2,1,Rainy,220
2025-12-04 03:00:00,Hitec City,Thursday,3,0,Rainy,430
2025-12-04 04:00:00,Hitec City,Thursday,4,0,Rainy,440
2025-12-04 05:00:00,Uppal,Thursday,5,0,Clear,410
2025-12-04 06:00:00,Tarnaka,Thursday,6,0,Cloudy,640
2025-12-04 07:00:00,Hyderabad Central,Thursday,7,0,Clear,680
2025-12-04 08:00:00,Dilsukhnagar,Thursday,8,0,Cloudy,630
2025-12-04 09:00:00,Dilsukhnagar,Thursday,9,0,Rainy,430
2025-12-04 10:00:00,Kukatpally,Thursday,10,0,Clear,550
2025-12-04 11:00:00,Hitec City,Thursday,11,0,Rainy,370
2025-12-04 12:00:00,Kukatpally,Thursday,12,0,Clear,510
2025-12-04 13:00:00,Hitec City,Thursday,13,0,Rainy,300
2025-12-04 14:00:00,Ameerpet,Thursday,14,0,Clear,470
2025-12-04 15:00:00,Tarnaka,Thursday,15,0,Clear,530
2025-12-04 16:00:00,Kukatpally,Thursday,16,1,Rainy,140
2025-12-04 17:00:00,Uppal,Thursday,17,0,Cloudy,670
2025-12-04 18:00:00,Ameerpet,Thursday,18,0,Clear,670
2025-12-04 19:00:00,Dilsukhnagar,Thursday,19,0,Clear,620
2025-12-04 20:00:00,Uppal,Thursday,20,0,Clear,730
2025-12-04 21:00:00,Uppal,Thursday,21,0,Cloudy,460
2025-12-04 22:00:00,Hitec City,Thursday,22,0,Clear,420
2025-12-04 23:00:00,Secunderabad East,Thursday,23,1,Cloudy,380
2025-12-05 00:00:00,Kukatpally,Friday,0,0,Cloudy,530
2025-12-05 01:00:00,Hitec City,Friday,1,0,Cloudy,570
2025-12-05 02:00:00,Ameerpet,Friday,2,0,Rainy,410
2025-12-05 03:00:00,Uppal,Friday,3,0,Clear,400
2025-12-05 04:00:00,Miyapur,Friday,4,0,Clear,590
2025-12-05 05:00:00,Kukatpally,Friday,5,1,Rainy,260
2025-12-05 06:00:00,Miyapur,Friday,6,0,Cloudy,530
2025-12-05 07:00:00,Hitec City,Friday,7,0,Rainy,570
2025-12-05 08:00:00,Uppal,Friday,8,0,Clear,580
2025-12-05 09:00:00,Uppal,Friday,9,0,Clear,520
2025-12-05 10:00:00,Miyapur,Friday,10,0,Clear,450
2025-12-05 11:00:00,Dilsukhnagar,Friday,11,0,Clear,460
2025-12-05 12:00:00,Dilsukhnagar,Friday,12,1,Clear,260
2025-12-05 13:00:00,Hitec City,Friday,13,0,Clear,440
2025-12-05 14:00:00,LB Nagar,Friday,14,1,Clear,370
2025-12-05 15:00:00,Uppal,Friday,15,0,Rainy,310
2025-12-05 16:00:00,Hitec City,Friday,16,1,Clear,320
2025-12-05 17:00:00,Kukatpally,Friday,17,0,Clear,670
2025-12-05 18:00:00,Uppal,Friday,18,0,Clear,690
2025-12-05 19:00:00,Kukatpally,Friday,19,0,Cloudy,550
2025-12-05 20:00:00,Ameerpet,Friday,20,1,Cloudy,420
2025-12-05 21:00:00,Dilsukhnagar,Friday,21,0,Clear,400
2025-12-05 22:00:00,Kukatpally,Friday,22,0,Clear,540
2025-12-05 23:00:00,Uppal,Friday,23,0,Clear,550
2025-12-06 00:00:00,Miyapur,Saturday,0,0,Clear,470
2025-12-06 01:00:00,Ameerpet,Saturday,1,0,Clear,510
2025-12-06 02:00:00,Tarnaka,Saturday,2,0,Rainy,380
2025-12-06 03:00:00,Uppal,Saturday,3,0,Clear,550
2025-12-06 04:00:00,Tarnaka,Saturday,4,0,Rainy,450
2025-12-06 05:00:00,Hitec City,Saturday,5,0,Rainy,410
2025-12-06 06:00:00,Ameerpet,Saturday,6,0,Clear,550
2025-12-06 07:00:00,Kukatpally,Saturday,7,0,Clear,610
2025-12-06 08:00:00,Miyapur,Saturday,8,0,Clear,520
2025-12-06 09:00:00,Hitec City,Saturday,9,0,Rainy,390
2025-12-06 10:00:00,Ameerpet,Saturday,10,0,Rainy,410
2025-12-06 11:00:00,Miyapur,Saturday,11,1,Clear,260
2025-12-06 12:00:00,Hitec City,Saturday,12,0,Cloudy,560
2025-12-06 13:00:00,Tarnaka,Saturday,13,0,Clear,470
2025-12-06 14:00:00,Uppal,Saturday,14,0,Clear,480
2025-12-06 15:00:00,Kukatpally,Saturday,15,0,Clear,460
2025-12-06 16:00:00,Tarnaka,Saturday,16,0,Clear,420
2025-12-06 17:00:00,Hitec City,Saturday,17,0,Clear,690
2025-12-06 18:00:00,Dilsukhnagar,Saturday,18,0,Clear,600
2025-12-06 19:00:00,Uppal,Saturday,19,0,Clear,600
2025-12-06 20:00:00,Tarnaka,Saturday,20,0,Clear,660
2025-12-06 21:00:00,Miyapur,Saturday,21,0,Clear,410
2025-12-06 22:00:00,Kukatpally,Saturday,22,0,Clear,430
2025-12-06 23:00:00,Uppal,Saturday,23,0,Rainy,310
2025-12-07 00:00:00,Hyderabad Central,Sunday,0,0,Clear,420
2025-12-07 01:00:00,Tarnaka,Sunday,1,0,Rainy,360
2025-12-07 02:00:00,Dilsukhnagar,Sunday,2,0,Clear,470
2025-12-07 03:00:00,Dilsukhnagar,Sunday,3,0,Clear,500
2025-12-07 04:00:00,Tarnaka,Sunday,4,0,Rainy,300
2025-12-07 05:00:00,Tarnaka,Sunday,5,0,Clear,470
2025-12-07 06:00:00,Tarnaka,Sunday,6,0,Clear,620
2025-12-07 07:00:00,Secunderabad East,Sunday,7,0,Clear,560
2025-12-07 08:00:00,Miyapur,Sunday,8,0,Rainy,400
2025-12-07 09:00:00,Uppal,Sunday,9,1,Cloudy,340
2025-12-07 10:00:00,Ameerpet,Sunday,10,0,Clear,580
2025-12-07 11:00:00,Ameerpet,Sunday,11,0,Rainy,360
2025-12-07 12:00:00,Kukatpally,Sunday,12,0,Clear,570
2025-12-07 13:00:00,Dilsukhnagar,Sunday,13,0,Clear,590
2025-12-07 14:00:00,Miyapur,Sunday,14,0,Clear,590
2025-12-07 15:00:00,Dilsukhnagar,Sunday,15,0,Rainy,440
2025-12-07 16:00:00,Tarnaka,Sunday,16,0,Clear,510
2025-12-07 17:00:00,LB Nagar,Sunday,17,0,Clear,630
2025-12-07 18:00:00,Hyderabad Central,Sunday,18,0,Clear,690
2025-12-07 19:00:00,Tarnaka,Sunday,19,0,Cloudy,670
2025-12-07 20:00:00,Ameerpet,Sunday,20,0,Clear,650
2025-12-07 21:00:00,Secunderabad East,Sunday,21,1,Clear,390
2025-12-07 22:00:00,LB Nagar,Sunday,22,0,Clear,540
2025-12-07 23:00:00,LB Nagar,Sunday,23,0,Clear,570
2025-12-08 00:00:00,Ameerpet,Monday,0,0,Clear,410
2025-12-08 01:00:00,Tarnaka,Monday,1,0,Clear,510
2025-12-08 02:00:00,Uppal,Monday,2,0,Clear,430
2025-12-08 03:00:00,Kukatpally,Monday,3,0,Clear,490
2025-12-08 04:00:00,Secunderabad East,Monday,4,1,Clear,280
2025-12-08 05:00:00,Kukatpally,Monday,5,0,Clear,530
2025-12-08 06:00:00,LB Nagar,Monday,6,0,Clear,650
2025-12-08 07:00:00,Kukatpally,Monday,7,0,Clear,500
2025-12-08 08:00:00,Kukatpally,Monday,8,0,Clear,610
2025-12-08 09:00:00,Ameerpet,Monday,9,0,Clear,510
2025-12-08 10:00:00,Secunderabad East,Monday,10,0,Clear,540
2025-12-08 11:00:00,Tarnaka,Monday,11,0,Clear,530
2025-12-08 12:00:00,Tarnaka,Monday,12,1,Rainy,240
2025-12-08 13:00:00,Tarnaka,Monday,13,0,Clear,400
2025-12-08 14:00:00,Uppal,Monday,14,0,Clear,550
2025-12-08 15:00:00,Uppal,Monday,15,1,Clear,260
2025-12-08 16:00:00,Miyapur,Monday,16,0,Clear,520
2025-12-08 17:00:00,Secunderabad East,Monday,17,0,Cloudy,560
2025-12-08 18:00:00,Miyapur,Monday,18,0,Cloudy,710
2025-12-08 19:00:00,Kukatpally,Monday,19,0,Clear,720
2025-12-08 20:00:00,Uppal,Monday,20,0,Clear,680
2025-12-08 21:00:00,Miyapur,Monday,21,0,Clear,430
2025-12-08 22:00:00,Secunderabad East,Monday,22,0,Clear,450
2025-12-08 23:00:00,Hitec City,Monday,23,0,Cloudy,550
2025-12-09 00:00:00,Tarnaka,Tuesday,0,0,Clear,500
2025-12-09 01:00:00,Hitec City,Tuesday,1,0,Clear,540
2025-12-09 02:00:00,Hitec City,Tuesday,2,0,Clear,470
2025-12-09 03:00:00,Uppal,Tuesday,3,0,Clear,460
2025-12-09 04:00:00,Kukatpally,Tuesday,4,0,Clear,530
2025-12-09 05:00:00,Hitec City,Tuesday,5,0,Clear,540
2025-12-09 06:00:00,Hitec City,Tuesday,6,0,Clear,560
2025-12-09 07:00:00,Secunderabad East,Tuesday,7,0,Cloudy,600
2025-12-09 08:00:00,Uppal,Tuesday,8,0,Clear,600
2025-12-09 09:00:00,Dilsukhnagar,Tuesday,9,0,Cloudy,580
2025-12-09 10:00:00,Ameerpet,Tuesday,10,0,Rainy,490
2025-12-09 11:00:00,LB Nagar,Tuesday,11,0,Rainy,480
2025-12-09 12:00:00,Ameerpet,Tuesday,12,0,Rainy,480
2025-12-09 13:00:00,Secunderabad East,Tuesday,13,0,Cloudy,490
2025-12-09 14:00:00,Miyapur,Tuesday,14,0,Clear,420
2025-12-09 15:00:00,Kukatpally,Tuesday,15,0,Clear,480
2025-12-09 16:00:00,Secunderabad East,Tuesday,16,0,Clear,550
2025-12-09 17:00:00,Tarnaka,Tuesday,17,0,Clear,680
2025-12-09 18:00:00,Ameerpet,Tuesday,18,0,Cloudy,710
2025-12-09 19:00:00,LB Nagar,Tuesday,19,0,Clear,600
2025-12-09 20:00:00,Uppal,Tuesday,20,0,Clear,610
2025-12-09 21:00:00,LB Nagar,Tuesday,21,0,Cloudy,400
2025-12-09 22:00:00,Tarnaka,Tuesday,22,0,Clear,530
2025-12-09 23:00:00,LB Nagar,Tuesday,23,0,Clear,510
2025-12-10 00:00:00,Dilsukhnagar,Wednesday,0,0,Clear,450
2025-12-10 01:00:00,Kukatpally,Wednesday,1,0,Clear,430
2025-12-10 02:00:00,Tarnaka,Wednesday,2,0,Clear,590
2025-12-10 03:00:00,Ameerpet,Wednesday,3,0,Clear,440
2025-12-10 04:00:00,Hyderabad Central,Wednesday,4,0,Clear,530
2025-12-10 05:00:00,Secunderabad East,Wednesday,5,0,Cloudy,420
2025-12-10 06:00:00,Ameerpet,Wednesday,6,0,Rainy,520
2025-12-10 07:00:00,LB Nagar,Wednesday,7,0,Clear,690
2025-12-10 08:00:00,LB Nagar,Wednesday,8,1,Rainy,350
2025-12-10 09:00:00,Hyderabad Central,Wednesday,9,0,Clear,610
2025-12-10 10:00:00,LB Nagar,Wednesday,10,0,Clear,590
2025-12-10 11:00:00,Dilsukhnagar,Wednesday,11,0,Rainy,450
2025-12-10 12:00:00,Tarnaka,Wednesday,12,0,Rainy,330
2025-12-10 13:00:00,Hyderabad Central,Wednesday,13,0,Cloudy,400
2025-12-10 14:00:00,Dilsukhnagar,Wednesday,14,0,Clear,480
2025-12-10 15:00:00,Dilsukhnagar,Wednesday,15,0,Clear,440
2025-12-10 16:00:00,Tarnaka,Wednesday,16,0,Clear,570
2025-12-10 17:00:00,Kukatpally,Wednesday,17,0,Clear,580
2025-12-10 18:00:00,Ameerpet,Wednesday,18,0,Clear,620
2025-12-10 19:00:00,Kukatpally,Wednesday,19,0,Clear,640
2025-12-10 20:00:00,Tarnaka,Wednesday,20,0,Clear,610
2025-12-10 21:00:00,Dilsukhnagar,Wednesday,21,0,Cloudy,420
2025-12-10 22:00:00,LB Nagar,Wednesday,22,1,Clear,290
2025-12-10 23:00:00,Kukatpally,Wednesday,23,1,Clear,350
2025-12-11 00:00:00,Miyapur,Thursday,0,0,Cloudy,590
2025-12-11 01:00:00,Ameerpet,Thursday,1,0,Rainy,320
2025-12-11 02:00:00,Secunderabad East,Thursday,2,0,Cloudy,560
2025-12-11 03:00:00,LB Nagar,Thursday,3,0,Clear,490
2025-12-11 04:00:00,Kukatpally,Thursday,4,0,Clear,500
2025-12-11 05:00:00,Tarnaka,Thursday,5,0,Rainy,370
2025-12-11 06:00:00,Miyapur,Thursday,6,0,Clear,570
2025-12-11 07:00:00,Hyderabad Central,Thursday,7,1,Clear,400
2025-12-11 08:00:00,Hitec City,Thursday,8,0,Clear,660
2025-12-11 09:00:00,Kukatpally,Thursday,9,0,Clear,500
2025-12-11 10:00:00,Ameerpet,Thursday,10,0,Clear,490
2025-12-11 11:00:00,Dilsukhnagar,Thursday,11,0,Rainy,450
2025-12-11 12:00:00,Hyderabad Central,Thursday,12,0,Rainy,340
2025-12-11 13:00:00,LB Nagar,Thursday,13,0,Clear,500
2025-12-11 14:00:00,LB Nagar,Thursday,14,0,Clear,580
2025-12-11 15:00:00,Ameerpet,Thursday,15,0,Rainy,300
2025-12-11 16:00:00,Kukatpally,Thursday,16,0,Clear,500
2025-12-11 17:00:00,Ameerpet,Thursday,17,0,Clear,720
2025-12-11 18:00:00,Kukatpally,Thursday,18,0,Clear,620
2025-12-11 19:00:00,Ameerpet,Thursday,19,0,Clear,680
2025-12-11 20:00:00,Secunderabad East,Thursday,20,0,Clear,740
2025-12-11 21:00:00,Hitec City,Thursday,21,0,Clear,410
2025-12-11 22:00:00,Tarnaka,Thursday,22,0,Clear,470
2025-12-11 23:00:00,Kukatpally,Thursday,23,0,Cloudy,500
2025-12-12 00:00:00,LB Nagar,Friday,0,0,Cloudy,470
2025-12-12 01:00:00,Secunderabad East,Friday,1,0,Cloudy,400
2025-12-12 02:00:00,LB Nagar,Friday,2,0,Clear,540
2025-12-12 03:00:00,Secunderabad East,Friday,3,0,Clear,580
2025-12-12 04:00:00,Uppal,Friday,4,1,Rainy,300
2025-12-12 05:00:00,Uppal,Friday,5,0,Clear,590
2025-12-12 06:00:00,Secunderabad East,Friday,6,0,Rainy,520
2025-12-12 07:00:00,Kukatpally,Friday,7,0,Clear,620
2025-12-12 08:00:00,Tarnaka,Friday,8,0,Clear,550
2025-12-12 09:00:00,Hyderabad Central,Friday,9,0,Clear,520
2025-12-12 10:00:00,Hyderabad Central,Friday,10,0,Clear,540
2025-12-12 11:00:00,Kukatpally,Friday,11,0,Cloudy,570
2025-12-12 12:00:00,Hitec City,Friday,12,0,Clear,520
2025-12-12 13:00:00,Secunderabad East,Friday,13,0,Clear,540
2025-12-12 14:00:00,Uppal,Friday,14,0,Rainy,410
2025-12-12 15:00:00,Hitec City,Friday,15,0,Clear,550
2025-12-12 16:00:00,Secunderabad East,Friday,16,0,Clear,510
2025-12-12 17:00:00,Kukatpally,Friday,17,1,Rainy,370
2025-12-12 18:00:00,Hitec City,Friday,18,1,Cloudy,410
2025-12-12 19:00:00,Miyapur,Friday,19,0,Clear,630
2025-12-12 20:00:00,Tarnaka,Friday,20,1,Clear,460
2025-12-12 21:00:00,Miyapur,Friday,21,0,Clear,490
2025-12-12 22:00:00,Secunderabad East,Friday,22,0,Rainy,420
2025-12-12 23:00:00,Miyapur,Friday,23,1,Clear,300
2025-12-13 00:00:00,Ameerpet,Saturday,0,0,Rainy,470
2025-12-13 01:00:00,Uppal,Saturday,1,0,Clear,480
2025-12-13 02:00:00,LB Nagar,Saturday,2,0,Rainy,480
2025-12-13 03:00:00,Hyderabad Central,Saturday,3,0,Clear,500
2025-12-13 04:00:00,Kukatpally,Saturday,4,0,Clear,570
2025-12-13 05:00:00,Ameerpet,Saturday,5,0,Clear,470
2025-12-13 06:00:00,Kukatpally,Saturday,6,0,Rainy,550
2025-12-13 07:00:00,Miyapur,Saturday,7,0,Clear,630
2025-12-13 08:00:00,Secunderabad East,Saturday,8,1,Rainy,360
2025-12-13 09:00:00,LB Nagar,Saturday,9,0,Clear,500
2025-12-13 10:00:00,Uppal,Saturday,10,0,Clear,450
2025-12-13 11:00:00,Secunderabad East,Saturday,11,0,Rainy,470
2025-12-13 12:00:00,Secunderabad East,Saturday,12,0,Clear,560
2025-12-13 13:00:00,Dilsukhnagar,Saturday,13,0,Cloudy,530
2025-12-13 14:00:00,Ameerpet,Saturday,14,0,Rainy,490
2025-12-13 15:00:00,Secunderabad East,Saturday,15,0,Clear,520
2025-12-13 16:00:00,LB Nagar,Saturday,16,0,Rainy,440
2025-12-13 17:00:00,Uppal,Saturday,17,0,Rainy,490
2025-12-13 18:00:00,LB Nagar,Saturday,18,0,Clear,730
2025-12-13 19:00:00,Miyapur,Saturday,19,0,Clear,620
2025-12-13 20:00:00,Secunderabad East,Saturday,20,0,Clear,710
2025-12-13 21:00:00,Miyapur,Saturday,21,0,Clear,480
2025-12-13 22:00:00,LB Nagar,Saturday,22,0,Rainy,470
2025-12-13 23:00:00,Dilsukhnagar,Saturday,23,0,Clear,480
2025-12-14 00:00:00,Tarnaka,Sunday,0,0,Clear,420
2025-12-14 01:00:00,Miyapur,Sunday,1,0,Clear,550
2025-12-14 02:00:00,Dilsukhnagar,Sunday,2,0,Cloudy,460
2025-12-14 03:00:00,Ameerpet,Sunday,3,0,Clear,560
2025-12-14 04:00:00,Miyapur,Sunday,4,0,Cloudy,530
2025-12-14 05:00:00,Secunderabad East,Sunday,5,1,Rainy,240
2025-12-14 06:00:00,Hitec City,Sunday,6,0,Clear,630
2025-12-14 07:00:00,Tarnaka,Sunday,7,0,Clear,560
2025-12-14 08:00:00,Uppal,Sunday,8,0,Clear,650
2025-12-14 09:00:00,Ameerpet,Sunday,9,1,Clear,260
2025-12-14 10:00:00,Hitec City,Sunday,10,0,Cloudy,590
2025-12-14 11:00:00,Secunderabad East,Sunday,11,0,Clear,490
2025-12-14 12:00:00,Uppal,Sunday,12,0,Clear,500
2025-12-14 13:00:00,Ameerpet,Sunday,13,0,Clear,540
2025-12-14 14:00:00,Tarnaka,Sunday,14,0,Rainy,470
2025-12-14 15:00:00,LB Nagar,Sunday,15,0,Clear,550
2025-12-14 16:00:00,Hitec City,Sunday,16,0,Clear,530
2025-12-14 17:00:00,Hyderabad Central,Sunday,17,0,Rainy,460
2025-12-14 18:00:00,Hitec City,Sunday,18,0,Clear,690
2025-12-14 19:00:00,Secunderabad East,Sunday,19,0,Rainy,530
2025-12-14 20:00:00,Tarnaka,Sunday,20,0,Clear,700
2025-12-14 21:00:00,Ameerpet,Sunday,21,0,Clear,590
2025-12-14 22:00:00,Ameerpet,Sunday,22,0,Rainy,400
2025-12-14 23:00:00,Secunderabad East,Sunday,23,0,Clear,590
2025-12-15 00:00:00,Uppal,Monday,0,0,Clear,550
2025-12-15 01:00:00,Hyderabad Central,Monday,1,0,Clear,470
2025-12-15 02:00:00,Secunderabad East,Monday,2,0,Clear,470
2025-12-15 03:00:00,Uppal,Monday,3,0,Clear,410
2025-12-15 04:00:00,Uppal,Monday,4,1,Clear,230
2025-12-15 05:00:00,Ameerpet,Monday,5,0,Clear,420
2025-12-15 06:00:00,Ameerpet,Monday,6,0,Clear,580
2025-12-15 07:00:00,LB Nagar,Monday,7,0,Clear,650
2025-12-15 08:00:00,LB Nagar,Monday,8,0,Rainy,500
2025-12-15 09:00:00,Tarnaka,Monday,9,0,Clear,620
2025-12-15 10:00:00,Miyapur,Monday,10,0,Clear,450
2025-12-15 11:00:00,LB Nagar,Monday,11,0,Clear,590
2025-12-15 12:00:00,Hyderabad Central,Monday,12,0,Clear,430
2025-12-15 13:00:00,Kukatpally,Monday,13,0,Clear,580
2025-12-15 14:00:00,Dilsukhnagar,Monday,14,0,Clear,510
2025-12-15 15:00:00,Miyapur,Monday,15,0,Clear,420
2025-12-15 16:00:00,Hyderabad Central,Monday,16,0,Clear,440
2025-12-15 17:00:00,Kukatpally,Monday,17,0,Rainy,460
2025-12-15 18:00:00,Hitec City,Monday,18,0,Clear,650
2025-12-15 19:00:00,LB Nagar,Monday,19,0,Clear,680
2025-12-15 20:00:00,Ameerpet,Monday,20,0,Clear,710
2025-12-15 21:00:00,Secunderabad East,Monday,21,0,Rainy,360
2025-12-15 22:00:00,Miyapur,Monday,22,0,Rainy,360
2025-12-15 23:00:00,Secunderabad East,Monday,23,0,Clear,420
2025-12-16 00:00:00,Uppal,Tuesday,0,0,Clear,450
